Post Link,Type,Comment Author,Profile Image,Comment Text
https://www.youtube.com/post/UgkxEyxVt8Ze1mydk6hWVRqf4jTftqMyhvfB,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,헐
https://www.youtube.com/post/UgkxEyxVt8Ze1mydk6hWVRqf4jTftqMyhvfB,일반댓글,@Waterclover0508,https://yt3.ggpht.com/Q1QkKLZZQC9ff_YqcD9N4hkTkqDRh5LKQjM8u6_CUVXYQRuXCAYaJT9Uwhu7mofc0nU0XVj-6CA=s0,스트레이트는 봤는데 야추는 진짜 미쳤네 ㄷㄷㄷ
https://www.youtube.com/post/UgkxUuVJg8CPBkxKJuQIuCukQmjbRF3lDeDJ,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,재미없어요
https://www.youtube.com/post/UgkxoKlVU6PZ_6vQ6R-ipn4xwoFQOyFZCtas,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,이게그 0.2인가요
https://www.youtube.com/post/UgkxoKlVU6PZ_6vQ6R-ipn4xwoFQOyFZCtas,대댓글,@토게사랑꾼,https://yt3.ggpht.com/xqWSRg0zOx6oXwJ1Lo1BGqWewPErjQbQcLPo3dnPMzUI9WLPeHi5xKvtRHaWXGCM07Vd42rB2g=s0,그렇죠
https://www.youtube.com/post/UgkxaRArMrK-iSvn3OHaZW9MPU9CqXm0RqgD,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,볼따구 조물딱~
https://www.youtube.com/post/UgkxaRArMrK-iSvn3OHaZW9MPU9CqXm0RqgD,일반댓글,@lemonjwak5521,https://yt3.ggpht.com/IMTQD9ZbrrqrEH-Tqo9d072VnIhiTj_xCnDS41ovLnwSqKaMPK3fdy25MbusxXpNDEiA5rMNuA=s0,역시 방쟌니십니다!!
https://www.youtube.com/post/UgkxaRArMrK-iSvn3OHaZW9MPU9CqXm0RqgD,일반댓글,@짱킹갓존재-l3i,https://yt3.ggpht.com/IfbNPAwousNx1zo1l9h2fAsI3j4GZgywRQSJAoHI03Ia75dMCiYV8unQOpSeds2DOsSL_OJWqw=s0,뭐야 시온 욀케느려 이거 운동을 해야겠90000
https://www.youtube.com/post/Ugkx6K7ocJ3_7CJK_lK4SDXvnIpWcOh4fjU8,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,ㅇㅈ~
https://www.youtube.com/post/Ugkx6K7ocJ3_7CJK_lK4SDXvnIpWcOh4fjU8,일반댓글,@lemonjwak5521,https://yt3.ggpht.com/IMTQD9ZbrrqrEH-Tqo9d072VnIhiTj_xCnDS41ovLnwSqKaMPK3fdy25MbusxXpNDEiA5rMNuA=s0,아우 귀여웡♡
https://www.youtube.com/post/Ugkx6K7ocJ3_7CJK_lK4SDXvnIpWcOh4fjU8,일반댓글,@루포_Lupo,https://yt3.ggpht.com/L-XO0jpjfoZyw0-33fBmLatRfca7etj9v7kcw-w4w5c4sIHWmlEbRnzSMLk04IHItbNDowTS=s0,이하핫!!♡루포는 귀여운 것이다!♡
https://www.youtube.com/post/Ugkx6K7ocJ3_7CJK_lK4SDXvnIpWcOh4fjU8,대댓글,@짱킹갓존재-l3i,https://yt3.ggpht.com/IfbNPAwousNx1zo1l9h2fAsI3j4GZgywRQSJAoHI03Ia75dMCiYV8unQOpSeds2DOsSL_OJWqw=s0,귀엽다고는 안했는디
https://www.youtube.com/post/UgkxQx3-vb1OSxEgoIuiHYJRxN7ieFkCtsHv,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,알려드렸습니다~(진짜임)
https://www.youtube.com/post/UgkxQx3-vb1OSxEgoIuiHYJRxN7ieFkCtsHv,대댓글,@토게사랑꾼,https://yt3.ggpht.com/xqWSRg0zOx6oXwJ1Lo1BGqWewPErjQbQcLPo3dnPMzUI9WLPeHi5xKvtRHaWXGCM07Vd42rB2g=s0,이미 했음(진짜임)
https://www.youtube.com/post/UgkxC23fLmrWB0ByYzTuALqQsVseOrMOLz9x,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,나중에 주더라고요 버그갓겜
https://www.youtube.com/post/UgkxC23fLmrWB0ByYzTuALqQsVseOrMOLz9x,일반댓글,@김시경-e2s,https://yt3.ggpht.com/ytc/AIdro_kcLVOvVxKE-4-pAs0qfv7tpijor-WGFiM4iRgU3VY=s0,그래서 오류 보상으로 주고 있습니다
https://www.youtube.com/post/UgkxC23fLmrWB0ByYzTuALqQsVseOrMOLz9x,일반댓글,@지나가던나그네-p6j,https://yt3.ggpht.com/xImQvrNzVctpZh15JMCBgMOKaVEKdSOhkYi30iJ12d6ebfGnxkw58jTp7EWQbTb3-sP9Nv5Y2Q=s0,일일 퀘스트가 1번만 되는 상황인거요?
https://www.youtube.com/post/UgkxhZu_nsUm0gNqGQs3DKcXab9touk2znNr,일반댓글,@UyScuti-t4o,https://yt3.ggpht.com/ytc/AIdro_lU64hjbIuRXQNofBOZvRuWIyHTE8faJX-HOQKgkQQKeYrwnZryujTeZ8eXwfejKG_Kzw=s0,루포(얼큰)
https://www.youtube.com/post/UgkxhZu_nsUm0gNqGQs3DKcXab9touk2znNr,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,얼탱인것이다
https://www.youtube.com/post/UgkxhZu_nsUm0gNqGQs3DKcXab9touk2znNr,일반댓글,@천월,https://yt3.ggpht.com/PfewclUzgY1nV-GjtAyhzDIg0YoKONFLLxZaYGyJZFMwIqjUEX9rG7kdYsFRZKO1z1Tv7pEr3w=s0,"티그사골탕,슈로떡깔비,루포짬뽕"
https://www.youtube.com/post/UgkxhZu_nsUm0gNqGQs3DKcXab9touk2znNr,일반댓글,@Bell_paksa,https://yt3.ggpht.com/NYV2VPqZdXxzd5eJJ5g4pemiyY8e9uy9Sva9Zhq7ZOCxuprkoUQu8lLqgwrgbBhHUGI1QOrn=s0,이격...은 맞네
https://www.youtube.com/post/UgkxhZu_nsUm0gNqGQs3DKcXab9touk2znNr,일반댓글,@lemonjwak5521,https://yt3.ggpht.com/IMTQD9ZbrrqrEH-Tqo9d072VnIhiTj_xCnDS41ovLnwSqKaMPK3fdy25MbusxXpNDEiA5rMNuA=s0,루포야... 드디어 이격을 받았구나...||EMOJI_START||😢||https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f622.png||EMOJI_END||
https://www.youtube.com/post/UgkxzA3TzEIsJro8ukTGo64Rs0biNPf-T1zH,일반댓글,@lemonjwak5521,https://yt3.ggpht.com/IMTQD9ZbrrqrEH-Tqo9d072VnIhiTj_xCnDS41ovLnwSqKaMPK3fdy25MbusxXpNDEiA5rMNuA=s0,주
https://www.youtube.com/post/UgkxzA3TzEIsJro8ukTGo64Rs0biNPf-T1zH,대댓글,@lemonjwak5521,https://yt3.ggpht.com/IMTQD9ZbrrqrEH-Tqo9d072VnIhiTj_xCnDS41ovLnwSqKaMPK3fdy25MbusxXpNDEiA5rMNuA=s0,작
https://www.youtube.com/post/UgkxzA3TzEIsJro8ukTGo64Rs0biNPf-T1zH,일반댓글,@마리사랑단,https://yt3.ggpht.com/GllUzNYohgivBjdzxF3AHFjKYOKlDAxcPwzJGCHjDJKLm396fxWx2QDveqj_GVm0OX5UB2iArLA=s0,주작임
https://www.youtube.com/post/Ugkxb__3AGZEvXuv5xQCMaDwiKtQujvJZ5gJ,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,다들 재밌게 하나봐요
https://www.youtube.com/post/UgkxbW44wilbqmoceAsP-1UoPCr_zaM32wug,일반댓글,@New_Start_2025,https://yt3.ggpht.com/bY591mqUPw3dladMuNamniwXfEVrg5bZT6X_XOgqxN4GTniWrIS_WpBSgwkhAb5YLvC3uDM1=s0,벨라 휴대폰 3주 압수
https://www.youtube.com/post/UgkxbW44wilbqmoceAsP-1UoPCr_zaM32wug,대댓글,@짱킹갓존재-l3i,https://yt3.ggpht.com/IfbNPAwousNx1zo1l9h2fAsI3j4GZgywRQSJAoHI03Ia75dMCiYV8unQOpSeds2DOsSL_OJWqw=s0,안돼ㅐㅐㅐㅐㅐㅠㅠ
https://www.youtube.com/post/UgkxbW44wilbqmoceAsP-1UoPCr_zaM32wug,일반댓글,@짱킹갓존재-l3i,https://yt3.ggpht.com/IfbNPAwousNx1zo1l9h2fAsI3j4GZgywRQSJAoHI03Ia75dMCiYV8unQOpSeds2DOsSL_OJWqw=s0,음....(죄송함돠...)
https://www.youtube.com/post/UgkxbW44wilbqmoceAsP-1UoPCr_zaM32wug,일반댓글,@Rino39,https://yt3.ggpht.com/ytc/AIdro_n4Hs_4EsOMT_R_tuKvZMwhq2Z8wpYDboNoDgncG3ICSqnIXCCtABlV4TK4OSxyzD_lAa61n1ou=s0,나는야~ 꿔다놓은~ 보.릿.자.루~
https://www.youtube.com/post/UgkxbW44wilbqmoceAsP-1UoPCr_zaM32wug,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,벨라 또 교주폰으로 현질했나요
https://www.youtube.com/post/UgkxbW44wilbqmoceAsP-1UoPCr_zaM32wug,대댓글,@짱킹갓존재-l3i,https://yt3.ggpht.com/IfbNPAwousNx1zo1l9h2fAsI3j4GZgywRQSJAoHI03Ia75dMCiYV8unQOpSeds2DOsSL_OJWqw=s0,...............
https://www.youtube.com/post/UgkxbW44wilbqmoceAsP-1UoPCr_zaM32wug,일반댓글,@puremom_rapidmania,https://yt3.ggpht.com/oUN8KasRZn4dZGoXgt0nEVrNZ1qUiC1EhAO8f8-mbTRoI3Bq4ryzGLvmd2ttSbIVlSt-qBsS=s0,순다인인데 좀 버겁네 이건;;
https://www.youtube.com/post/UgkxkmV8WKYatEJ49aBV-v43QOGvM7a0VUJN,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,브레인볼
https://www.youtube.com/post/UgkxkmV8WKYatEJ49aBV-v43QOGvM7a0VUJN,일반댓글,@루포_Lupo,https://yt3.ggpht.com/L-XO0jpjfoZyw0-33fBmLatRfca7etj9v7kcw-w4w5c4sIHWmlEbRnzSMLk04IHItbNDowTS=s0,ㅋㅋㅋ
https://www.youtube.com/post/Ugkxvbr275tRaf2ZElehRMKaqyhJ4idXwB-b,일반댓글,@jongdals,https://yt3.ggpht.com/ytc/AIdro_m18aOsLVqxNxeALB0h_I6wEBQu6Z_sayaiHB394jw=s0,뭐긴요 다음 쌍다인 운 다 쓰신거죠
https://www.youtube.com/post/Ugkxvbr275tRaf2ZElehRMKaqyhJ4idXwB-b,일반댓글,@StarRohne,https://yt3.ggpht.com/bbV9hsjUSdjbU4Ffc0PJylLPGAzFT2bFhgeQZcFFpNyH7A3i_YXU8HcLb0ugyyRf7jHouH9o=s0,진짜 트릭컬 야추 개재밌다
https://www.youtube.com/post/Ugkxvbr275tRaf2ZElehRMKaqyhJ4idXwB-b,일반댓글,@adorable_sora,https://yt3.ggpht.com/TENqHwj4u0FrLJVm6r3umAU10DavLftt5f-1m8R-2uj07wJmAeY8LHKVVk0-nlAXTL2yhn6Y_A=s0,사기치지마요 사기치지마요 사기치지마요 사기치지마요 사기치지마요 사기치지마요 사기치지마요 사기치지마요 사기치지마요 사기치지마요 사기치지마요 사기치지마요
https://www.youtube.com/post/Ugkxvbr275tRaf2ZElehRMKaqyhJ4idXwB-b,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,3승을 한판에 몰아서 하셨네요
https://www.youtube.com/post/Ugkxvbr275tRaf2ZElehRMKaqyhJ4idXwB-b,일반댓글,@lemonjwak5521,https://yt3.ggpht.com/IMTQD9ZbrrqrEH-Tqo9d072VnIhiTj_xCnDS41ovLnwSqKaMPK3fdy25MbusxXpNDEiA5rMNuA=s0,이사람... 야추가 3개다...
https://www.youtube.com/post/UgkxCUowEScbnXEiXz_uV7f-yy3abzB7gOTZ,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,뮤비도 좋네요 노래좋고
https://www.youtube.com/post/UgkxKlEw39_H5T1mwFwpdEafRgPl4k0mrtc1,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,범/부
https://www.youtube.com/post/UgkxbGywgAYvbbXzjzUZaPu3Vtslp7rKT1lJ,일반댓글,@짱킹갓존재-l3i,https://yt3.ggpht.com/IfbNPAwousNx1zo1l9h2fAsI3j4GZgywRQSJAoHI03Ia75dMCiYV8unQOpSeds2DOsSL_OJWqw=s0,아래서 바람안나오나(?)
https://www.youtube.com/post/UgkxbGywgAYvbbXzjzUZaPu3Vtslp7rKT1lJ,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,아멜리아단이 이 그림을 좋아합니다
https://www.youtube.com/post/UgkxbGywgAYvbbXzjzUZaPu3Vtslp7rKT1lJ,일반댓글,@puremom_rapidmania,https://yt3.ggpht.com/oUN8KasRZn4dZGoXgt0nEVrNZ1qUiC1EhAO8f8-mbTRoI3Bq4ryzGLvmd2ttSbIVlSt-qBsS=s0,와 미쳤다 개추
https://www.youtube.com/post/Ugkx8Ku37tn1hW7OjAZkpA42h9Ni4y2u-8_X,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,||EMOJI_START||face-orange-biting-nails||https://lh3.googleusercontent.com/HmsXEgqUogkQOnL5LP_FdPit9Z909RJxby-uYcPxBLNhaPyqPTcGwvGaGPk2hzB_cC0hs_pV=s16-w24-h24-c-k-nd||EMOJI_END||
https://www.youtube.com/post/UgkxCXnZ-P4fZXKGbBqbBf9jb9spYYpZNJnA,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,뭐할까요(주술회전빼고)
https://www.youtube.com/post/UgkxCXnZ-P4fZXKGbBqbBf9jb9spYYpZNJnA,대댓글,@토게사랑꾼,https://yt3.ggpht.com/xqWSRg0zOx6oXwJ1Lo1BGqWewPErjQbQcLPo3dnPMzUI9WLPeHi5xKvtRHaWXGCM07Vd42rB2g=s0,주술회전말고 그냥 주농가죠?||EMOJI_START||💀||https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f480.png||EMOJI_END||||EMOJI_START||💀||https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f480.png||EMOJI_END||
https://www.youtube.com/post/UgkxrLD-CMu8k1O8952lCy7W_Gw6secRrrB-,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,한글닉 독보적이긴하네
https://www.youtube.com/post/Ugkx9QOLV6_fwViCat9-F3h_k4SNpTn3P1ct,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,여러분은나를보내야한다
https://www.youtube.com/post/UgkxH0v3xutL4Sh1tw80i6LPxrUagUpjo47P,일반댓글,@godryan9999,https://yt3.ggpht.com/4Ilp-KRJsC8B4oOKhiA3mKZiwafVSLtQq_5JxEowOO-CUpBCUb1poM_uQk4MSf7DAshuIsauU4g=s0,"델리아 : ""앵무새는 지난 시대의 패배자니까 말이야!"""
https://www.youtube.com/post/UgkxH0v3xutL4Sh1tw80i6LPxrUagUpjo47P,일반댓글,@scissors_boll,https://yt3.ggpht.com/BeKHsHscNnLVJvGo7EeG-bnLIKuyQCdYa0BLYXzTiTIdHVO9o-VRzR_udcVSIVye6RM5jpoNxA=s0,디아나가 이아이를 보면 바로 패지 않았을까
https://www.youtube.com/post/UgkxxYhMOWAxo5pgmd57D_8W__ZU2-Ok6A4E,일반댓글,@짱킹갓존재-l3i,https://yt3.ggpht.com/IfbNPAwousNx1zo1l9h2fAsI3j4GZgywRQSJAoHI03Ia75dMCiYV8unQOpSeds2DOsSL_OJWqw=s0,저그 프레디에 나오는 폭시느낌이 있는
https://www.youtube.com/post/UgkxxYhMOWAxo5pgmd57D_8W__ZU2-Ok6A4E,일반댓글,@lemonjwak5521,https://yt3.ggpht.com/IMTQD9ZbrrqrEH-Tqo9d072VnIhiTj_xCnDS41ovLnwSqKaMPK3fdy25MbusxXpNDEiA5rMNuA=s0,창작은 개추야
https://www.youtube.com/post/UgkxxYhMOWAxo5pgmd57D_8W__ZU2-Ok6A4E,일반댓글,@dungwicked,https://yt3.ggpht.com/M363YltJ4Q5HimsJJUqShiOI7AYBysRBdJ35Ep1TN3vYu43M7rCHCzpmMuF6vNAAAYWJfngZ=s0,폭시인가 개쩌네
https://www.youtube.com/post/UgkxxYhMOWAxo5pgmd57D_8W__ZU2-Ok6A4E,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,여우인가요
https://www.youtube.com/post/UgkxxYhMOWAxo5pgmd57D_8W__ZU2-Ok6A4E,대댓글,@루포_Lupo,https://yt3.ggpht.com/L-XO0jpjfoZyw0-33fBmLatRfca7etj9v7kcw-w4w5c4sIHWmlEbRnzSMLk04IHItbNDowTS=s0,아마도요?♡
https://www.youtube.com/post/UgkxxYhMOWAxo5pgmd57D_8W__ZU2-Ok6A4E,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,오
https://www.youtube.com/post/UgkxD65Ml3kQ-dvX20iR57-SNtqnigvIlS6M,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,유튜브 버그 많긴 해
https://www.youtube.com/post/Ugkx1SdVnq7DFsf4z-8w0wqNe1K9Qye74zBd,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,never gonna give you up~
https://www.youtube.com/post/UgkxVyuTMYSQ_A5E2LVl4Y9wEpFWS2q46TRP,일반댓글,@puremom_rapidmania,https://yt3.ggpht.com/oUN8KasRZn4dZGoXgt0nEVrNZ1qUiC1EhAO8f8-mbTRoI3Bq4ryzGLvmd2ttSbIVlSt-qBsS=s0,그리고 델리아가 순수로 오게되었다고
https://www.youtube.com/post/UgkxVyuTMYSQ_A5E2LVl4Y9wEpFWS2q46TRP,일반댓글,@trickcal5521,https://yt3.ggpht.com/ygtzIRx27nE3cRLMjv_NGoiqWQ7P7spNQnGVeGR8gADfUoqzZONac_EnmAWZtQFyigpvTfEdhb8=s0,"어떤 마요든 상관없다
모든 마요는 나의 품으로||EMOJI_START||❗||https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u2757.png||EMOJI_END||️||EMOJI_START||❗||https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u2757.png||EMOJI_END||️||EMOJI_START||❗||https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u2757.png||EMOJI_END||️||EMOJI_START||❗||https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u2757.png||EMOJI_END||️"
https://www.youtube.com/post/UgkxVyuTMYSQ_A5E2LVl4Y9wEpFWS2q46TRP,일반댓글,@404신사,https://yt3.ggpht.com/gesXXRM0I0jZWUoAA4GMPdxHUJDhEcXqcari4Mpb1uxu0MxWmDFHL0fgEELQ5HTtaDGgnwrtrmA=s0,무...무서워요...
https://www.youtube.com/post/UgkxVyuTMYSQ_A5E2LVl4Y9wEpFWS2q46TRP,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,"델
리아
를드리겟읍니다"
https://www.youtube.com/post/UgkxVyuTMYSQ_A5E2LVl4Y9wEpFWS2q46TRP,일반댓글,@나인호-v9l,https://yt3.ggpht.com/ytc/AIdro_l_nXiOofx27GsPe2EnAsKaSfIqintV0jsiGLIxIYT22Q=s0,내생에 볼 한점 없다!!!
https://www.youtube.com/post/UgkxaqqANVT0GZrpUwtMRP4sAJoL_ewnZeKF,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,"@@@@@@@@@@@@@@@@@@@@@    @@@@@@@@@@@@@@@
@@@@@@@@@@@@@@@@    ,-~~,.   @@@@@@@@@@@
@@@@@@@@@@@@@@  .;:~::;;:~~;:  @@@@@@@@@
@@@@@@@@@@@@  -!;!!!!!*;~,-;*!~  @@@@@@@
@@@@@@@@@@  .;!!!!;;;  ,~~   ~!;  @@@@@@
@@@@@@@@@ .-*!!!!:-., ,~--,--,~!:   @@@@
@@@@@@@@ ,~!!!!*-,,.,          ,::;.@@@@
@@@@@@@@.~!!!!*-.:.            - .:.@@@@
@@@@@@@ ,!!!!!~,-      .,,,~,.  ~.,.@@@@
@@@@@@@ *!!;;*:, .  .,,,,,,,;,,..,-, @@@
@@@@@@ :*!!;!!:. .  ,:-,,,,,;:-,...~ @@@
@@@@@  !*!!!~::.-...,:,,,~,,:~;:;~,.- @@
@@@@@ -!**;!!:~.~.,,-,-,,~~:,:~~,,  : @@
@@@@@ ;***!;*;, ,,-,:-~~,   ,.,~~,. .- @
@@@@@ ;*!!!--  --~-,-.   ~!~,,.~- .~ @
@@@@@ :**!:!;,-. . -:;,-   !*!;;~. ~ . @
@@@@@ :!!**!~~-. .. !;:*;  :.;!-.-  ~.,@
@@@@@,:*;;!~,,-. ...::;!;.,. ..,-   -,; 
@@@@@~;!!!;-,,,  ..~ -~,,,~.        ~-: 
@@@@@!!*!!;-,,.  ...:,  - .        - -~ 
@@@@ :**!~-,,-.  ..     , -      .-. -: 
@@@@,:!!~-,,,:, .,,     ...    .,-~  ,~ 
@@@@~!~~-,,,-;, -,-     ..  ,~-,---  ..@
@@@ :-~,,;;,,~. .,!;!-~~:~;!!,,,,-, .~ @
@@  ;~-,*;-,,. , :!!!;-~,~!*!-,,,,.-.~ @
@@@;.~-!*;~---,;-!!!!:~--;*!!:,,,-,!- @@
@@@@ ,;!*~,:;-;;*!!!!;::,:*!!~,,,-,:, @@
@@@@ -!!;,,;;,;!***!!;-,!!*!!,,,,. ~ @@@
@@@@ :*!~,,,:~*!:**!!;:!**!!;,,,,. : @@@
@@@@ ;!!!:~~;::;;!!!!;~~*!!!!,,,,. ~ @@@
@@@@ ;***!*!!!~,-;!!!:,,*!!!!,,,,. , @@@
@@@@ :!!!!;!*~,~~*!!!:,,;!!!!,,,,.   @@@
@@@  ,!!!!!;-:-,;;!!!:,,~!!!!,,,:..  @@@
@  ~~-~-:---;::;;!!!!:,,-!!!!,,-:.-.@@@@
@ -;!-,----,-----:!!!:,,,!!!:,,:~.-,@@@@
@-:~!,,,,,,,,~,,,:~:;,,,,-. ;,~:.-- @@@@
 ;!:;,,,,,,,-:,,-:~. .,,,~,.:,-~.-  @@@@
 ~;!;-,,,,-~:~-,:-,~-~~~:~,.-~~;-  @@@@@
 ,~*;-....,--~-   ,-,-           @@@@@@@
@@@@           @@@    @@@@@@@@@@@@@@@@@@"
https://www.youtube.com/post/UgkxaqqANVT0GZrpUwtMRP4sAJoL_ewnZeKF,일반댓글,@돼좋사-b7v5w,https://yt3.ggpht.com/6CXYKPxHm7y4gGHzUfVSYbhB_sgKH98Oc77lsNd6_MmYbIkedIi3V4dsuf9KuRBqDmOUlCyy9w=s0,죄송하지만 지금 이거 딱보고 떠오른단어가 미친거 아니야?입니다...
https://www.youtube.com/post/UgkxdpJLs3PTVa6zEHVnWuPVSwdLObq-GrYk,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,대슈르가 더 귀엽긴하네요
https://www.youtube.com/post/UgkxQMdHPOt-X5B2ziz7qacdvdl9hOS53L40,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,리코타 엘르지 마세여
https://www.youtube.com/post/UgkxVtAvkM1cbTi5OqiMu5u1HLXF5B31cmwL,일반댓글,@Haemgun-HG,https://yt3.ggpht.com/S96QPHrz5ebZhqDjUyRGswQAp6BMBgOGu8KGZBdXb7bwx189NJWf8AMiGDKR5qv5I_xJGwOgvuo=s0,생각해보면 물고기는 나무에서 자라니 강에서 낚시하면 나이아 말고 뭐가 낚일려나 ㅋㅋ
https://www.youtube.com/post/UgkxVtAvkM1cbTi5OqiMu5u1HLXF5B31cmwL,일반댓글,@온리리온2호점,https://yt3.ggpht.com/jlIhMicbFwdmtEkjkNHgxHZUiEBDWpoSITR1McD7DLbviDYWMkJ2gxlwW634wrMOhFKxV7806U0=s0,나도 낚시해야겟다
https://www.youtube.com/post/UgkxVtAvkM1cbTi5OqiMu5u1HLXF5B31cmwL,대댓글,@짱킹갓존재-l3i,https://yt3.ggpht.com/IfbNPAwousNx1zo1l9h2fAsI3j4GZgywRQSJAoHI03Ia75dMCiYV8unQOpSeds2DOsSL_OJWqw=s0,낚아서 뭘할려고(?)
